Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Título,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso,Edad,Km promedio por año
Volkswagen,Tiguan,2010.0,2.0 I Sport Style Tiptronic,Plateado,Diésel,5.0,Automática,2.0,SUV,198000,Volkswagen Tiguan 2.0 I Sport Style Tiptronic,11052.63,U$S,concesionaria,,14.0,14142.0
Volkswagen,Tiguan,2013.0,2.0 Exclusive Tsi 200cv,Gris,Nafta,5.0,Manual,2.0,SUV,108690,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,16800.0,U$S,concesionaria,,11.0,9880.0
Volkswagen,Tiguan,2011.0,2.0 Tsi Sport Style Mt,Azul,Nafta,5.0,Manual,2.0,SUV,146000,Volkswagen Tiguan 2.0 Tsi Sport Style Mt,12900.0,U$S,concesionaria,,13.0,11230.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv Tiptronic,Dorado,Nafta,5.0,Automática,2.0,SUV,118700,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,18350.0,U$S,concesionaria,,11.0,10790.0
Volkswagen,Tiguan,2014.0,2.0 TSI 4MOTION,Dorado,Nafta,5.0,Automática,2.0,SUV,148757,Volkswagen Tiguan 2.0 TSI 4MOTION,17500.0,U$S,concesionaria,,10.0,14875.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,107000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,16500.0,U$S,concesionaria,,13.0,8230.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv Tiptronic,Gris,Nafta,5.0,Automática,2.0,SUV,146000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,13300.0,U$S,concesionaria,,13.0,11230.0
Volkswagen,Tiguan,2010.0,2.0 Tsi Exclusive Tiptronic,Negro,Nafta,5.0,Automática,2.0,SUV,165000,Volkswagen Tiguan 2.0 Tsi Exclusive Tiptronic,13300.0,U$S,concesionaria,,14.0,11785.0
Volkswagen,Tiguan,2016.0,2.0 Sport & Style Tsi 200cv Tiptronic,Azul,Nafta,5.0,Automática,2.0,SUV,140000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,23578.95,U$S,concesionaria,,8.0,17500.0
Volkswagen,Tiguan,2013.0,2.0 Exclusive Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,140000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,17500.0,U$S,particular,,11.0,12727.0
Volkswagen,Tiguan,2012.0,2.0 Exclusive Tsi 200cv,Negro,Nafta,5.0,Manual,2.0,SUV,167000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,16500.0,U$S,particular,,12.0,13916.0
Volkswagen,Tiguan,2010.0,2.0 Tsi Sport Style Tiptronic,,Nafta,5.0,Automática,2.0,SUV,155000,Volkswagen Tiguan 2.0 Tsi Sport Style Tiptronic,12500.0,U$S,concesionaria,,14.0,11071.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,85000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,16500.0,U$S,concesionaria,,13.0,6538.0
Volkswagen,Tiguan,2011.0,2.0 Sport & Style Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,155000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,13500.0,U$S,concesionaria,,13.0,11923.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv,Negro,Nafta,5.0,Manual,2.0,SUV,131000,Volkswagen Tiguan 2.0 Premium Tsi 200cv,16500.0,U$S,concesionaria,,11.0,11909.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv,Blanco,Nafta,5.0,Manual,2.0,SUV,95444,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,17894.74,U$S,concesionaria,,11.0,8676.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,160000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,17894.74,U$S,concesionaria,,11.0,14545.0
Volkswagen,Tiguan,2011.0,2.0 TDI 4 imotion exclusive Dsg,Plateado,Diésel,5.0,Automática secuencial,2.0 TDI,SUV,130000,Volkswagen Tiguan 2.0 TDI 4 imotion exclusive Dsg,16500.0,U$S,concesionaria,No,13.0,10000.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,142583,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,12990.0,U$S,concesionaria,,13.0,10967.0
Volkswagen,Tiguan,2012.0,2.0 Elegance Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,130000,Volkswagen Tiguan 2.0 Elegance Tsi 200cv Tiptronic,15500.0,U$S,concesionaria,,12.0,10833.0
Volkswagen,Tiguan,2016.0,2.0 Sport & Style Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,118400,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,24000.0,U$S,concesionaria,,8.0,14800.0
Volkswagen,Tiguan,2011.0,2.0Sport Style Dsg,,Nafta,5.0,Manual,2.0,SUV,138000,Volkswagen Tiguan 2.0Sport Style Dsg,13900.0,U$S,concesionaria,,13.0,10615.0
Volkswagen,Tiguan,2013.0,2.0 Elegance Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,136000,Volkswagen Tiguan 2.0 Elegance Tsi 200cv Tiptronic,15000.0,U$S,particular,,11.0,12363.0
Volkswagen,Tiguan,2011.0,2.0 Elegance I 140cv Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,180000,Volkswagen Tiguan 2.0 Elegance I 140cv Tiptronic,16900.0,U$S,concesionaria,,13.0,13846.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,143000,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,16500.0,U$S,concesionaria,,11.0,13000.0
Volkswagen,Tiguan,2010.0,2.0 Tsi Exclusive Mt,Gris,Nafta,5.0,Manual,2.0,SUV,167000,Volkswagen Tiguan 2.0 Tsi Exclusive Mt,13894.74,U$S,concesionaria,,14.0,11928.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,149000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,16000.0,U$S,concesionaria,,13.0,11461.0
Volkswagen,Tiguan,2012.0,2.0 Sport & Style I 140cv Tiptronic,,Diésel,5.0,Automática,2.0,SUV,146000,Volkswagen Tiguan 2.0 Sport & Style I 140cv Tiptronic,15000.0,U$S,concesionaria,,12.0,12166.0
Volkswagen,Tiguan,2011.0,2.0 Tsi Sport Style Tiptronic,,Nafta,5.0,Automática,2.0,SUV,140000,Volkswagen Tiguan 2.0 Tsi Sport Style Tiptronic,13800.0,U$S,concesionaria,,13.0,10769.0
Volkswagen,Tiguan,2011.0,2.0 Tsi Exclusive Tiptronic,Marrón,Nafta,5.0,Automática,2.0,SUV,70000,Volkswagen Tiguan 2.0 Tsi Exclusive Tiptronic,21500.0,U$S,particular,,13.0,5384.0
Volkswagen,Tiguan,2009.0,2.0 Tsi Sport Style Mt,,Nafta,5.0,Manual,2.0,SUV,158000,Volkswagen Tiguan 2.0 Tsi Sport Style Mt,11000.0,U$S,concesionaria,,15.0,10533.0
Volkswagen,Tiguan,2009.0,2.0 Tsi Exclusive Mt,,Nafta,5.0,Manual,2.0,SUV,103000,Volkswagen Tiguan 2.0 Tsi Exclusive Mt,10000.0,U$S,concesionaria,,15.0,6866.0
Volkswagen,Tiguan,2010.0,2.0 Tsi Exclusive Mt,Negro,Nafta,5.0,Manual,2.0,SUV,155000,Volkswagen Tiguan 2.0 Tsi Exclusive Mt,14000.0,U$S,concesionaria,,14.0,11071.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,226000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,11500.0,U$S,concesionaria,,13.0,17384.0
Volkswagen,Tiguan,2010.0,2.0 Tsi Sport Style Mt,Blanco,Nafta,5.0,Manual,2.0,SUV,138000,Volkswagen Tiguan 2.0 Tsi Sport Style Mt,15684.21,U$S,concesionaria,,14.0,9857.0
Volkswagen,Tiguan,2014.0,2.0 Premium Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,115000,Volkswagen Tiguan 2.0 Premium Tsi 200cv,18000.0,U$S,concesionaria,,10.0,11500.0
Volkswagen,Tiguan,2014.0,2.0 Sport & Style Tsi 200cv,Gris,Nafta,5.0,Manual,2.0,SUV,100000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,18736.84,U$S,concesionaria,,10.0,10000.0
Volkswagen,Tiguan,2016.0,2.0 Sport & Style Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,140000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,18500.0,U$S,concesionaria,,8.0,17500.0
Volkswagen,Tiguan,2014.0,2.0 Elegance Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,98000,Volkswagen Tiguan 2.0 Elegance Tsi 200cv Tiptronic,16500.0,U$S,concesionaria,,10.0,9800.0
Volkswagen,Tiguan,2019.0,1.4 T ALLSPACE TRENDLINE AT L17,Gris,Nafta,5.0,Automática,TURBOALIMENTADO,SUV,101000,Volkswagen Tiguan 1.4 T Allspace Trendline At L17,29852.63,U$S,tienda,,5.0,20200.0
Volkswagen,Tiguan,2019.0,1.4 T ALLSPACE TRENDLINE AT L17,Negro,Nafta,5.0,Automática,TURBOALIMENTADO,SUV,50491,Volkswagen Tiguan 1.4 T Allspace Trendline At L17,35726.32,U$S,tienda,,5.0,10098.0
Volkswagen,Tiguan,2019.0,Trendline,Marrón,Nafta,5.0,Automática,,SUV,55000, Volkswagen Tiguan 1.4 Tsi Trendline 150cv Dsg,31490.0,U$S,concesionaria,,5.0,11000.0
Volkswagen,Tiguan,2014.0,2.0 Sport & Style Tsi 200cv Tiptronic,Negro,Nafta,5.0,Automática,2.0,SUV,124000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,17000.0,U$S,concesionaria,,10.0,12400.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style I 140cv Tiptronic,,Diésel,5.0,Automática,2.0,SUV,122000,Volkswagen Tiguan 2.0 Sport & Style I 140cv Tiptronic,17900.0,U$S,concesionaria,,11.0,11090.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv,Gris,Nafta,5.0,Manual,2.0,SUV,156939,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,17873.68,U$S,concesionaria,,11.0,14267.0
Volkswagen,Tiguan,2018.0,1.4 TSI DSG At,Marrón claro,Nafta,5.0,Automática,1.4,SUV,130000,Volkswagen Tiguan 1.4 At Modelo 2018,14000.0,U$S,concesionaria,No,6.0,21666.0
Volkswagen,Tiguan,2011.0,2.0 Sport & Style I 140cv Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,110000,Volkswagen Tiguan 2.0 Sport & Style I 140cv Tiptronic,17000.0,U$S,particular,,13.0,8461.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv Tiptronic,Plateado,Nafta,5.0,Automática,2.0,SUV,150000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,16842.11,U$S,concesionaria,,11.0,13636.0
Volkswagen,Tiguan,2021.0,250 TSi,Blanco,Nafta,5.0,Automática,1.4,SUV,62985,Volkswagen Tiguan 250 Tsi 1.4l Modelo 2021,31578.95,U$S,concesionaria,Sí,3.0,20995.0
Volkswagen,Tiguan,2011.0,2.0 Tsi Sport Plus Mt,,Nafta,5.0,Manual,2.0,SUV,135000,Volkswagen Tiguan 2.0 Tsi Sport Plus Mt,14800.0,U$S,concesionaria,,13.0,10384.0
Volkswagen,Tiguan,2018.0,ALLSPACE 1.4 TSI,Blanco,Nafta,4.0,Automática,1.4L,SUV,131000,Volkswagen Tiguan 2018,26500.0,U$S,concesionaria,,6.0,21833.0
Volkswagen,Tiguan,2012.0,2.0 Tdi 4 Motion,Negro,Diésel,5.0,Automática,,SUV,148000,Volkswagen Tiguan 2.0 Tdi 4 Motion,15900.0,U$S,concesionaria,,12.0,12333.0
Volkswagen,Tiguan,2019.0,ALLSPACE 1.4 TSI AT,Rojo,Nafta,5.0,Automática,1.4,SUV,89300,Volkswagen Tiguan 2019,26000.0,U$S,concesionaria,,5.0,17860.0
Volkswagen,Tiguan,2018.0,HIGHLINE 2.0 TSI 4MOTION DSG,Gris,Nafta,4.0,,2.0,SUV,91200,Volkswagen Tiguan 2018,38000.0,U$S,concesionaria,,6.0,15200.0
Volkswagen,Tiguan,2019.0,1.4 T ALLSPACE TRENDLINE AT L17,BLANCA,Nafta,5.0,Automática,TURBOALIMENTADO,SUV,88000,Volkswagen Tiguan 1.4 T Allspace Trendline At L17,28421.05,U$S,concesionaria,,5.0,17600.0
Volkswagen,Tiguan,2012.0,2.0 Sport & Style Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,149000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,14200.0,U$S,concesionaria,,12.0,12416.0
Volkswagen,Tiguan,2014.0,2.0 Sport & Style Tsi 200cv,Blanco,Nafta,5.0,Manual,2.0,SUV,91184,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,16000.0,U$S,particular,,10.0,9118.0
Volkswagen,Tiguan,2012.0,2.0 Premium Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,120000,Volkswagen Tiguan 2.0 Premium Tsi 200cv,15500.0,U$S,particular,,12.0,10000.0
Volkswagen,Tiguan,2009.0,TSI SPORT MT,Gris,Nafta,4.0,Manual,2.0,SUV,304000,Volkswagen Tiguan TSI SPORT MT,8000.0,U$S,concesionaria,,15.0,20266.0
Volkswagen,Tiguan,2019.0,Trendline,Blanco,Nafta,5.0,Automática,1.4t,SUV,82000,Volkswagen Tiguan 1.4t,34421.05,U$S,concesionaria,No,5.0,16400.0
Volkswagen,Tiguan,2019.0,1.4 T ALLSPACE TRENDLINE AT L17,blanca,Nafta,5.0,Automática,TURBOALIMENTADO,SUV,76568,Volkswagen Tiguan 1.4 T Allspace Trendline At L17,33684.21,U$S,concesionaria,,5.0,15313.0
Volkswagen,Tiguan,2013.0,2.0 TSI 4 MOTION,,Nafta,5.0,Automática,2.0,SUV,173000,Volkswagen Tiguan 2.0 TSI 4 MOTION,14000.0,U$S,particular,,11.0,15727.0
Volkswagen,Tiguan,2019.0,2.0 COMFORTLINE TSI 4MOTION DSG,Negro,Nafta,5.0,Automática,2.0,SUV,67300,Volkswagen Tiguan,38000.0,U$S,concesionaria,,5.0,13460.0
Volkswagen,Tiguan,2009.0,2.0 Tsi Sport Style Tiptronic,Negro,Nafta,5.0,Automática,2.0,SUV,182500,Volkswagen Tiguan 2.0 Tsi Sport Style Tiptronic,10800.0,U$S,particular,,15.0,12166.0
Volkswagen,Tiguan,2012.0,2.0 Sport & Style Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,129000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,15400.0,U$S,particular,,12.0,10750.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv Tiptronic,Azul,Nafta,5.0,Automática,2.0,SUV,162000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,17900.0,U$S,particular,,13.0,12461.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv,Gris,Nafta,5.0,Manual,2.0,SUV,215000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,17000.0,U$S,particular,,13.0,16538.0
Volkswagen,Tiguan,2012.0,2.0 Exclusive Tsi 200cv,Gris,Nafta,5.0,Manual,2.0,SUV,155000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,15500.0,U$S,particular,No,12.0,12916.0
Volkswagen,Tiguan,2011.0,2.0 Sport & Style Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,140000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,16500.0,U$S,particular,,13.0,10769.0
Volkswagen,Tiguan,2012.0,2.0 Sport & Style Tsi 200cv,Azul,Nafta,5.0,Manual,2.0,SUV,92000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,17800.0,U$S,particular,Sí,12.0,7666.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,168000,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,18736.84,U$S,particular,,11.0,15272.0
Volkswagen,Tiguan,2013.0,2.0 Exclusive Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,114000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,17000.0,U$S,particular,,11.0,10363.0
Volkswagen,Tiguan,2012.0,2.0 Exclusive Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,81000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,20500.0,U$S,particular,,12.0,6750.0
Volkswagen,Tiguan,2012.0,2.0 Sport & Style I 140cv Tiptronic,,Diésel,5.0,Automática,2.0,SUV,196000,Volkswagen Tiguan 2.0 Sport & Style I 140cv Tiptronic,14500.0,U$S,particular,,12.0,16333.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,131600,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,18500.0,U$S,particular,,11.0,11963.0
Volkswagen,Tiguan,2011.0,2.0 Exclusive Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,109000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,16500.0,U$S,particular,,13.0,8384.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,140000,Volkswagen Tiguan 2.0 Premium Tsi 200cv,17800.0,U$S,particular,,11.0,12727.0
Volkswagen,Tiguan,2011.0,2.0 I Sport Style Tiptronic,Plateado,Diésel,5.0,Automática,2.0,SUV,156000,Volkswagen Tiguan 2.0 I Sport Style Tiptronic,14000.0,U$S,particular,No,13.0,12000.0
Volkswagen,Tiguan,2009.0,2.0 Tsi Sport Style Mt,,Nafta,5.0,Manual,2.0,SUV,228600,Volkswagen Tiguan 2.0 Tsi Sport Style Mt,11578.95,U$S,particular,,15.0,15240.0
Volkswagen,Tiguan,2012.0,2.0 Sport & Style Tsi 200cv,Blanco,Nafta,5.0,Manual,2.0,SUV,105000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,17500.0,U$S,particular,No,12.0,8750.0
Volkswagen,Tiguan,2010.0,2.0 TSI 4MOTION,Gris,Nafta,5.0,Automática,2.0 TSI,SUV,152000,Volkswagen Tiguan 2.0 TSI 4MOTION,12500.0,U$S,particular,No,14.0,10857.0
Volkswagen,Tiguan,2011.0,2.0 Tsi Exclusive Mt,,Nafta,5.0,Manual,2.0,SUV,132000,Volkswagen Tiguan 2.0 Tsi Exclusive Mt,16500.0,U$S,particular,,13.0,10153.0
Volkswagen,Tiguan,2013.0,2.0 Exclusive I 140cv Tiptronic,,Diésel,5.0,Automática,2.0,SUV,173000,Volkswagen Tiguan 2.0 Exclusive I 140cv Tiptronic,16500.0,U$S,particular,,11.0,15727.0
Volkswagen,Tiguan,2011.0,2.0 Sport & Style Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,151000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,13500.0,U$S,particular,,13.0,11615.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv Tiptronic,Azul,Nafta,5.0,Automática,2.0,SUV,210000,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,15000.0,U$S,particular,,11.0,19090.0
Volkswagen,Tiguan,2011.0,2.0 Sport & Style Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,145000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,14000.0,U$S,particular,,13.0,11153.0
Volkswagen,Tiguan,2012.0,2.0 Exclusive Tsi 200cv,Rojo,Nafta,5.0,Manual,2.0,SUV,143000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,13900.0,U$S,particular,,12.0,11916.0
Volkswagen,Tiguan,2016.0,2.0 Exclusive Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,107000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv Tiptronic,23500.0,U$S,particular,,8.0,13375.0
Volkswagen,Tiguan,2013.0,2.0 Premium I 140cv Tiptronic,,Diésel,5.0,Automática,2.0,SUV,180000,Volkswagen Tiguan 2.0 Premium I 140cv Tiptronic,18000.0,U$S,particular,,11.0,16363.0
Volkswagen,Tiguan,2012.0,2.0 Sport & Style Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,140000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,15789.47,U$S,particular,,12.0,11666.0
Volkswagen,Tiguan,2010.0,2.0 Tsi Exclusive Tiptronic,,Nafta,5.0,Automática,2.0,SUV,191000,Volkswagen Tiguan 2.0 Tsi Exclusive Tiptronic,20000.0,U$S,particular,,14.0,13642.0
Volkswagen,Tiguan,2010.0,2.0 I Sport Style Tiptronic,,Diésel,5.0,Automática,2.0,SUV,130000,Volkswagen Tiguan 2.0 I Sport Style Tiptronic,12000.0,U$S,particular,,14.0,9285.0
Volkswagen,Tiguan,2014.0,2.0 Premium Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,150000,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,23157.89,U$S,particular,,10.0,15000.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv Tiptronic,Blanco,Nafta,5.0,Automática,2.0,SUV,157600,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,18000.0,U$S,particular,No,11.0,14327.0
Volkswagen,Tiguan,2011.0,2.0 TSI 4 MOTION,Azul,Nafta,5.0,Manual,4 Motion,SUV,145000,Volkswagen Tiguan 2.0 TSI 4 MOTION,12900.0,U$S,particular,No,13.0,11153.0
Volkswagen,Tiguan,2012.0,2.0 Elegance I 140cv Tiptronic,Gris,Diésel,5.0,Automática,2.0,SUV,111000,Volkswagen Tiguan 2.0 Elegance I 140cv Tiptronic,17500.0,U$S,particular,,12.0,9250.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,175000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,16930.0,U$S,particular,,11.0,15909.0
Volkswagen,Tiguan,2013.0,2.0 Sport & Style Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,117600,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,16000.0,U$S,particular,,11.0,10690.0
Volkswagen,Tiguan,2012.0,2.0 Elegance I 140cv Tiptronic,,Diésel,5.0,Automática,2.0,SUV,200000,Volkswagen Tiguan 2.0 Elegance I 140cv Tiptronic,13500.0,U$S,particular,,12.0,16666.0
Volkswagen,Tiguan,2014.0,2.0 Sport & Style Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,61500,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,20000.0,U$S,particular,,10.0,6150.0
Volkswagen,Tiguan,2012.0,2.0 Exclusive Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,136000,Volkswagen Tiguan 2.0 Exclusive Tsi 200cv,15000.0,U$S,particular,,12.0,11333.0
Volkswagen,Tiguan,2011.0,sporto style dsg,,Nafta,5.0,Manual,2.0,SUV,192000,Volkswagen Tiguan sporto style dsg,17894.74,U$S,particular,,13.0,14769.0
Volkswagen,Tiguan,2010.0,2.0 Tsi Exclusive Tiptronic,Negro,Nafta,5.0,Automática,2.0,SUV,154000,Volkswagen Tiguan 2.0 Tsi Exclusive Tiptronic,13000.0,U$S,particular,,14.0,11000.0
Volkswagen,Tiguan,2019.0,1.4allspace trendlin,,Nafta,5.0,Automática,turbo 1.4,SUV,76000,Volkswagen Tiguan 1.4allspace Trendlin,27000.0,U$S,particular,No,5.0,15200.0
Volkswagen,Tiguan,2011.0,2.0 I Sport Style Tiptronic,,Diésel,5.0,Automática,2.0,SUV,138000,Volkswagen Tiguan 2.0 I Sport Style Tiptronic,14000.0,U$S,particular,,13.0,10615.0
Volkswagen,Tiguan,2010.0,2.0 I Exclusive Tiptronic,Negro,Diésel,5.0,Automática,2.0,SUV,129000,Volkswagen Tiguan 2.0 I Exclusive Tiptronic,13000.0,U$S,particular,,14.0,9214.0
Volkswagen,Tiguan,2011.0,2.0 I Sport Style Tiptronic,Negro,Nafta,5.0,Automática,2.0,SUV,175000,Volkswagen Tiguan 2.0 I Sport Style Tiptronic,13000.0,U$S,particular,,13.0,13461.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,230000,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,12631.58,U$S,particular,,11.0,20909.0
Volkswagen,Tiguan,2011.0,2.0 Tsi Sport Plus Tiptronic,Rojo,Nafta,5.0,Automática,2.0,SUV,130000,Volkswagen Tiguan 2.0 Tsi Sport Plus Tiptronic,17894.74,U$S,particular,,13.0,10000.0
Volkswagen,Tiguan,2010.0,2.0 I Sport Style Tiptronic,,Diésel,5.0,Automática,2.0,SUV,173000,Volkswagen Tiguan 2.0 I Sport Style Tiptronic,10000.0,U$S,particular,,14.0,12357.0
Volkswagen,Tiguan,2010.0,2.0 I Exclusive Tiptronic,,Diésel,5.0,Automática,2.0,SUV,200000,Volkswagen Tiguan 2.0 I Exclusive Tiptronic,14500.0,U$S,particular,,14.0,14285.0
Volkswagen,Tiguan,2013.0,2.0 Elegance Tsi 200cv Tiptronic,,Nafta,5.0,Automática,2.0,SUV,202000,Volkswagen Tiguan 2.0 Elegance Tsi 200cv Tiptronic,14000.0,U$S,particular,,11.0,18363.0
Volkswagen,Tiguan,2011.0,2.0 Sport & Style Tsi 200cv,,Nafta,5.0,Manual,2.0,SUV,150000,Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,14736.84,U$S,particular,,13.0,11538.0
Volkswagen,Tiguan,2013.0,2.0 Premium Tsi 200cv Tiptronic,Gris,Nafta,5.0,Automática,2.0,SUV,112000,Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,16900.0,U$S,concesionaria,,11.0,10181.0
Volkswagen,Tiguan Allspace,2024.0,2.0 Tsi Life 4Motion Dsg,Gris,Nafta,5.0,Automática,2.0,SUV,0,Volkswagen Tiguan Allspace 2.0 Tsi Life 4Motion Dsg,64210.53,U$S,concesionaria,,0.0,0.0
Volkswagen,Tiguan Allspace,2024.0,2.0 Tsi Life 4Motion Dsg,Blanco,Nafta,5.0,Automática,2.0,SUV,0,Volkswagen Tiguan Allspace 2.0 Tsi Life 4Motion Dsg,63684.21,U$S,concesionaria,,0.0,0.0
